country_code_numeric,region,country,age,age_to,year,gender,pop_size
566,NGA,Nigeria,94,94,2076,both,19964
566,NGA,Nigeria,95,95,2076,both,12871
566,NGA,Nigeria,96,96,2076,both,8071
566,NGA,Nigeria,97,97,2076,both,4914
566,NGA,Nigeria,98,98,2076,both,2889
566,NGA,Nigeria,99,99,2076,both,1641
566,NGA,Nigeria,100,120,2076,both,1861
566,NGA,Nigeria,0,0,2077,both,8311174
566,NGA,Nigeria,1,1,2077,both,8265434
566,NGA,Nigeria,2,2,2077,both,8261822.5
566,NGA,Nigeria,3,3,2077,both,8265800.5
566,NGA,Nigeria,4,4,2077,both,8256494
566,NGA,Nigeria,5,5,2077,both,8225960.5
566,NGA,Nigeria,6,6,2077,both,8202670
566,NGA,Nigeria,7,7,2077,both,8216422
566,NGA,Nigeria,8,8,2077,both,8233907
566,NGA,Nigeria,9,9,2077,both,8253565
566,NGA,Nigeria,10,10,2077,both,8243412
566,NGA,Nigeria,11,11,2077,both,8236303.5
566,NGA,Nigeria,12,12,2077,both,8270624.5
566,NGA,Nigeria,13,13,2077,both,8284335.5
566,NGA,Nigeria,14,14,2077,both,8298465.5
566,NGA,Nigeria,15,15,2077,both,8288577.5
566,NGA,Nigeria,16,16,2077,both,8226044.5
566,NGA,Nigeria,17,17,2077,both,8183695
566,NGA,Nigeria,18,18,2077,both,8171351
566,NGA,Nigeria,19,19,2077,both,8166447
566,NGA,Nigeria,20,20,2077,both,8147579
566,NGA,Nigeria,21,21,2077,both,8111995
566,NGA,Nigeria,22,22,2077,both,8067377
566,NGA,Nigeria,23,23,2077,both,8028849
566,NGA,Nigeria,24,24,2077,both,8012443.5
566,NGA,Nigeria,25,25,2077,both,8002390
566,NGA,Nigeria,26,26,2077,both,7996727
566,NGA,Nigeria,27,27,2077,both,7961482
566,NGA,Nigeria,28,28,2077,both,7907495.5
566,NGA,Nigeria,29,29,2077,both,7866255.5
566,NGA,Nigeria,30,30,2077,both,7813760.5
566,NGA,Nigeria,31,31,2077,both,7762450.5
566,NGA,Nigeria,32,32,2077,both,7732583
566,NGA,Nigeria,33,33,2077,both,7689606.5
566,NGA,Nigeria,34,34,2077,both,7617299
566,NGA,Nigeria,35,35,2077,both,7562936
566,NGA,Nigeria,36,36,2077,both,7502525.5
566,NGA,Nigeria,37,37,2077,both,7427693
566,NGA,Nigeria,38,38,2077,both,7361490
566,NGA,Nigeria,39,39,2077,both,7274122
566,NGA,Nigeria,40,40,2077,both,7170139
566,NGA,Nigeria,41,41,2077,both,7078568
566,NGA,Nigeria,42,42,2077,both,6998616.5
566,NGA,Nigeria,43,43,2077,both,6905227.5
566,NGA,Nigeria,44,44,2077,both,6794861
566,NGA,Nigeria,45,45,2077,both,6687966
566,NGA,Nigeria,46,46,2077,both,6569214
566,NGA,Nigeria,47,47,2077,both,6446413.5
566,NGA,Nigeria,48,48,2077,both,6313673.5
566,NGA,Nigeria,49,49,2077,both,6168888
566,NGA,Nigeria,50,50,2077,both,6026344
566,NGA,Nigeria,51,51,2077,both,5877572.5
566,NGA,Nigeria,52,52,2077,both,5730879.5
566,NGA,Nigeria,53,53,2077,both,5572648.5
566,NGA,Nigeria,54,54,2077,both,5406636.5
566,NGA,Nigeria,55,55,2077,both,5255454.5
566,NGA,Nigeria,56,56,2077,both,5100579.5
566,NGA,Nigeria,57,57,2077,both,4934669.5
566,NGA,Nigeria,58,58,2077,both,4768995
566,NGA,Nigeria,59,59,2077,both,4602989.5
566,NGA,Nigeria,60,60,2077,both,4436295.5
566,NGA,Nigeria,61,61,2077,both,4264657.5
566,NGA,Nigeria,62,62,2077,both,4097008
566,NGA,Nigeria,63,63,2077,both,3933227
566,NGA,Nigeria,64,64,2077,both,3768624
566,NGA,Nigeria,65,65,2077,both,3601140.5
566,NGA,Nigeria,66,66,2077,both,3416204
566,NGA,Nigeria,67,67,2077,both,3221184
566,NGA,Nigeria,68,68,2077,both,3025465.5
566,NGA,Nigeria,69,69,2077,both,2820371
566,NGA,Nigeria,70,70,2077,both,2613568.5
566,NGA,Nigeria,71,71,2077,both,2413548
566,NGA,Nigeria,72,72,2077,both,2213456
566,NGA,Nigeria,73,73,2077,both,2019291
566,NGA,Nigeria,74,74,2077,both,1832513
566,NGA,Nigeria,75,75,2077,both,1646696.5
566,NGA,Nigeria,76,76,2077,both,1465969
566,NGA,Nigeria,77,77,2077,both,1291904.5
566,NGA,Nigeria,78,78,2077,both,1125028.5
566,NGA,Nigeria,79,79,2077,both,977018.5
566,NGA,Nigeria,80,80,2077,both,847484
566,NGA,Nigeria,81,81,2077,both,726431.5
566,NGA,Nigeria,82,82,2077,both,613008
566,NGA,Nigeria,83,83,2077,both,509043.5
566,NGA,Nigeria,84,84,2077,both,416342.5
566,NGA,Nigeria,85,85,2077,both,335954.5
566,NGA,Nigeria,86,86,2077,both,267480
566,NGA,Nigeria,87,87,2077,both,209695
566,NGA,Nigeria,88,88,2077,both,160762
566,NGA,Nigeria,89,89,2077,both,120657.5
566,NGA,Nigeria,90,90,2077,both,89063
566,NGA,Nigeria,91,91,2077,both,64398
566,NGA,Nigeria,92,92,2077,both,45419.5
566,NGA,Nigeria,93,93,2077,both,31191
566,NGA,Nigeria,94,94,2077,both,20743
566,NGA,Nigeria,95,95,2077,both,13372
566,NGA,Nigeria,96,96,2077,both,8402.5
566,NGA,Nigeria,97,97,2077,both,5130.5
566,NGA,Nigeria,98,98,2077,both,3038.5
566,NGA,Nigeria,99,99,2077,both,1736.5
566,NGA,Nigeria,100,120,2077,both,1974.5
566,NGA,Nigeria,0,0,2078,both,8266313.5
566,NGA,Nigeria,1,1,2078,both,8234815.5
566,NGA,Nigeria,2,2,2078,both,8216174.5
566,NGA,Nigeria,3,3,2078,both,8219316.5
566,NGA,Nigeria,4,4,2078,both,8228706.5
566,NGA,Nigeria,5,5,2078,both,8224007.5
566,NGA,Nigeria,6,6,2078,both,8197638.5
566,NGA,Nigeria,7,7,2078,both,8178162
566,NGA,Nigeria,8,8,2078,both,8195315.5
566,NGA,Nigeria,9,9,2078,both,8215759.5
566,NGA,Nigeria,10,10,2078,both,8237773
566,NGA,Nigeria,11,11,2078,both,8229308.5
566,NGA,Nigeria,12,12,2078,both,8223129.5
566,NGA,Nigeria,13,13,2078,both,8257591
566,NGA,Nigeria,14,14,2078,both,8270795
566,NGA,Nigeria,15,15,2078,both,8283808.5
566,NGA,Nigeria,16,16,2078,both,8272353
566,NGA,Nigeria,17,17,2078,both,8208043
566,NGA,Nigeria,18,18,2078,both,8163767.5
566,NGA,Nigeria,19,19,2078,both,8149504
566,NGA,Nigeria,20,20,2078,both,8142876
566,NGA,Nigeria,21,21,2078,both,8122623.5
566,NGA,Nigeria,22,22,2078,both,8086030
566,NGA,Nigeria,23,23,2078,both,8040718
566,NGA,Nigeria,24,24,2078,both,8001699.5
566,NGA,Nigeria,25,25,2078,both,7984869.5
566,NGA,Nigeria,26,26,2078,both,7974425.5
566,NGA,Nigeria,27,27,2078,both,7968347
566,NGA,Nigeria,28,28,2078,both,7932737
566,NGA,Nigeria,29,29,2078,both,7878395
566,NGA,Nigeria,30,30,2078,both,7836715
566,NGA,Nigeria,31,31,2078,both,7783787.5
566,NGA,Nigeria,32,32,2078,both,7732029.5
566,NGA,Nigeria,33,33,2078,both,7701635
566,NGA,Nigeria,34,34,2078,both,7658166
566,NGA,Nigeria,35,35,2078,both,7585417.5
566,NGA,Nigeria,36,36,2078,both,7530405.5
566,NGA,Nigeria,37,37,2078,both,7469173
566,NGA,Nigeria,38,38,2078,both,7393378.5
566,NGA,Nigeria,39,39,2078,both,7325989
566,NGA,Nigeria,40,40,2078,both,7237410
566,NGA,Nigeria,41,41,2078,both,7132265
566,NGA,Nigeria,42,42,2078,both,7039542
566,NGA,Nigeria,43,43,2078,both,6958521.5
566,NGA,Nigeria,44,44,2078,both,6864272
566,NGA,Nigeria,45,45,2078,both,6753173
566,NGA,Nigeria,46,46,2078,both,6645384
566,NGA,Nigeria,47,47,2078,both,6525494
566,NGA,Nigeria,48,48,2078,both,6401138.5
566,NGA,Nigeria,49,49,2078,both,6266430
566,NGA,Nigeria,50,50,2078,both,6119348.5
566,NGA,Nigeria,51,51,2078,both,5974256
566,NGA,Nigeria,52,52,2078,both,5822971
566,NGA,Nigeria,53,53,2078,both,5673895
566,NGA,Nigeria,54,54,2078,both,5513627
566,NGA,Nigeria,55,55,2078,both,5345817.5
566,NGA,Nigeria,56,56,2078,both,5192651.5
566,NGA,Nigeria,57,57,2078,both,5035567
566,NGA,Nigeria,58,58,2078,both,4867083
566,NGA,Nigeria,59,59,2078,both,4698225
566,NGA,Nigeria,60,60,2078,both,4528432.5
566,NGA,Nigeria,61,61,2078,both,4357521.5
566,NGA,Nigeria,62,62,2078,both,4181524
566,NGA,Nigeria,63,63,2078,both,4009367.5
566,NGA,Nigeria,64,64,2078,both,3841048
566,NGA,Nigeria,65,65,2078,both,3671986.5
566,NGA,Nigeria,66,66,2078,both,3500157
566,NGA,Nigeria,67,67,2078,both,3311350.5
566,NGA,Nigeria,68,68,2078,both,3112697.5
566,NGA,Nigeria,69,69,2078,both,2913354.5
566,NGA,Nigeria,70,70,2078,both,2705151
566,NGA,Nigeria,71,71,2078,both,2495817
566,NGA,Nigeria,72,72,2078,both,2293761.5
566,NGA,Nigeria,73,73,2078,both,2092651.5
566,NGA,Nigeria,74,74,2078,both,1898330.5
566,NGA,Nigeria,75,75,2078,both,1712192.5
566,NGA,Nigeria,76,76,2078,both,1528258.5
566,NGA,Nigeria,77,77,2078,both,1350419
566,NGA,Nigeria,78,78,2078,both,1180160.5
566,NGA,Nigeria,79,79,2078,both,1018125.5
566,NGA,Nigeria,80,80,2078,both,875018.5
566,NGA,Nigeria,81,81,2078,both,750446
566,NGA,Nigeria,82,82,2078,both,635488
566,NGA,Nigeria,83,83,2078,both,529384.5
566,NGA,Nigeria,84,84,2078,both,433614
566,NGA,Nigeria,85,85,2078,both,349473
566,NGA,Nigeria,86,86,2078,both,277526
566,NGA,Nigeria,87,87,2078,both,217099.5
566,NGA,Nigeria,88,88,2078,both,166887.5
566,NGA,Nigeria,89,89,2078,both,125190.5
566,NGA,Nigeria,90,90,2078,both,91762.5
566,NGA,Nigeria,91,91,2078,both,66090
566,NGA,Nigeria,92,92,2078,both,46591.5
566,NGA,Nigeria,93,93,2078,both,32033.5
566,NGA,Nigeria,94,94,2078,both,21447.5
566,NGA,Nigeria,95,95,2078,both,13906.5
566,NGA,Nigeria,96,96,2078,both,8737.5
566,NGA,Nigeria,97,97,2078,both,5346.5
566,NGA,Nigeria,98,98,2078,both,3175.5
566,NGA,Nigeria,99,99,2078,both,1828
566,NGA,Nigeria,100,120,2078,both,2095
566,NGA,Nigeria,0,0,2079,both,8232342.5
566,NGA,Nigeria,1,1,2079,both,8191534
566,NGA,Nigeria,2,2,2079,both,8186408.5
566,NGA,Nigeria,3,3,2079,both,8174531.5
566,NGA,Nigeria,4,4,2079,both,8183022.5
566,NGA,Nigeria,5,5,2079,both,8196886
566,NGA,Nigeria,6,6,2079,both,8196203.5
566,NGA,Nigeria,7,7,2079,both,8173603.5
566,NGA,Nigeria,8,8,2079,both,8157549.5
566,NGA,Nigeria,9,9,2079,both,8177591
566,NGA,Nigeria,10,10,2079,both,8200328
566,NGA,Nigeria,11,11,2079,both,8223929
566,NGA,Nigeria,12,12,2079,both,8216371
566,NGA,Nigeria,13,13,2079,both,8210380
566,NGA,Nigeria,14,14,2079,both,8244301
566,NGA,Nigeria,15,15,2079,both,8256400.5
566,NGA,Nigeria,16,16,2079,both,8267820
566,NGA,Nigeria,17,17,2079,both,8254501.5
566,NGA,Nigeria,18,18,2079,both,8188321
566,NGA,Nigeria,19,19,2079,both,8142215
566,NGA,Nigeria,20,20,2079,both,8126269.5
566,NGA,Nigeria,21,21,2079,both,8118238.5
566,NGA,Nigeria,22,22,2079,both,8096943
566,NGA,Nigeria,23,23,2079,both,8059638
566,NGA,Nigeria,24,24,2079,both,8013861
566,NGA,Nigeria,25,25,2079,both,7974494.5
566,NGA,Nigeria,26,26,2079,both,7957302
566,NGA,Nigeria,27,27,2079,both,7946465
566,NGA,Nigeria,28,28,2079,both,7939930
566,NGA,Nigeria,29,29,2079,both,7903908
566,NGA,Nigeria,30,30,2079,both,7849172.5
566,NGA,Nigeria,31,31,2079,both,7807024.5
566,NGA,Nigeria,32,32,2079,both,7753658
566,NGA,Nigeria,33,33,2079,both,7701459.5
566,NGA,Nigeria,34,34,2079,both,7670528
566,NGA,Nigeria,35,35,2079,both,7626508
566,NGA,Nigeria,36,36,2079,both,7553185.5
566,NGA,Nigeria,37,37,2079,both,7497328.5
566,NGA,Nigeria,38,38,2079,both,7435073.5
566,NGA,Nigeria,39,39,2079,both,7358130.5
566,NGA,Nigeria,40,40,2079,both,7289423.5
566,NGA,Nigeria,41,41,2079,both,7199591
566,NGA,Nigeria,42,42,2079,both,7093348.5
566,NGA,Nigeria,43,43,2079,both,6999614
566,NGA,Nigeria,44,44,2079,both,6917649.5
566,NGA,Nigeria,45,45,2079,both,6822558
566,NGA,Nigeria,46,46,2079,both,6710570.5
566,NGA,Nigeria,47,47,2079,both,6601552
566,NGA,Nigeria,48,48,2079,both,6480056.5
566,NGA,Nigeria,49,49,2079,both,6353630.5
566,NGA,Nigeria,50,50,2079,both,6216495.5
566,NGA,Nigeria,51,51,2079,both,6066841
566,NGA,Nigeria,52,52,2079,both,5919138.5
566,NGA,Nigeria,53,53,2079,both,5765454
566,NGA,Nigeria,54,54,2079,both,5614188.5
566,NGA,Nigeria,55,55,2079,both,5451997.5
566,NGA,Nigeria,56,56,2079,both,5282337
566,NGA,Nigeria,57,57,2079,both,5126878
566,NGA,Nigeria,58,58,2079,both,4967021.5
566,NGA,Nigeria,59,59,2079,both,4795288
566,NGA,Nigeria,60,60,2079,both,4622563
566,NGA,Nigeria,61,61,2079,both,4448462.5
566,NGA,Nigeria,62,62,2079,both,4273020
566,NGA,Nigeria,63,63,2079,both,4092520.5
566,NGA,Nigeria,64,64,2079,both,3915851.5
566,NGA,Nigeria,65,65,2079,both,3743011
566,NGA,Nigeria,66,66,2079,both,3569486.5
566,NGA,Nigeria,67,67,2079,both,3393205.5
566,NGA,Nigeria,68,68,2079,both,3200315.5
566,NGA,Nigeria,69,69,2079,both,2997846.5
566,NGA,Nigeria,70,70,2079,both,2794830.5
566,NGA,Nigeria,71,71,2079,both,2583770.5
566,NGA,Nigeria,72,72,2079,both,2372440
566,NGA,Nigeria,73,73,2079,both,2169054.5
566,NGA,Nigeria,74,74,2079,both,1967762
566,NGA,Nigeria,75,75,2079,both,1774134.5
566,NGA,Nigeria,76,76,2079,both,1589470
566,NGA,Nigeria,77,77,2079,both,1408200.5
566,NGA,Nigeria,78,78,2079,both,1233986.5
566,NGA,Nigeria,79,79,2079,both,1068365
566,NGA,Nigeria,80,80,2079,both,912153
566,NGA,Nigeria,81,81,2079,both,775116
566,NGA,Nigeria,82,82,2079,both,656757
566,NGA,Nigeria,83,83,2079,both,549027.5
566,NGA,Nigeria,84,84,2079,both,451138
566,NGA,Nigeria,85,85,2079,both,364135
566,NGA,Nigeria,86,86,2079,both,288829
566,NGA,Nigeria,87,87,2079,both,225366
566,NGA,Nigeria,88,88,2079,both,172873
566,NGA,Nigeria,89,89,2079,both,130035
566,NGA,Nigeria,90,90,2079,both,95270
566,NGA,Nigeria,91,91,2079,both,68138
566,NGA,Nigeria,92,92,2079,both,47849
566,NGA,Nigeria,93,93,2079,both,32884.5
566,NGA,Nigeria,94,94,2079,both,22043.5
566,NGA,Nigeria,95,95,2079,both,14390
566,NGA,Nigeria,96,96,2079,both,9094
566,NGA,Nigeria,97,97,2079,both,5564.5
566,NGA,Nigeria,98,98,2079,both,3311.5
566,NGA,Nigeria,99,99,2079,both,1911.5
566,NGA,Nigeria,100,120,2079,both,2215.5
566,NGA,Nigeria,0,0,2080,both,8200227.5
566,NGA,Nigeria,1,1,2080,both,8158888
566,NGA,Nigeria,2,2,2080,both,8143966.5
566,NGA,Nigeria,3,3,2080,both,8145477.5
566,NGA,Nigeria,4,4,2080,both,8138971.5
566,NGA,Nigeria,5,5,2080,both,8151886.5
566,NGA,Nigeria,6,6,2080,both,8169646.5
566,NGA,Nigeria,7,7,2080,both,8172598
566,NGA,Nigeria,8,8,2080,both,8153372.5
566,NGA,Nigeria,9,9,2080,both,8140220.5
566,NGA,Nigeria,10,10,2080,both,8162498
566,NGA,Nigeria,11,11,2080,both,8186778.5
566,NGA,Nigeria,12,12,2080,both,8211207.5
566,NGA,Nigeria,13,13,2080,both,8203827.5
566,NGA,Nigeria,14,14,2080,both,8197356.5
566,NGA,Nigeria,15,15,2080,both,8230148.5
566,NGA,Nigeria,16,16,2080,both,8240673
566,NGA,Nigeria,17,17,2080,both,8250203
566,NGA,Nigeria,18,18,2080,both,8234919.5
566,NGA,Nigeria,19,19,2080,both,8166966.5
566,NGA,Nigeria,20,20,2080,both,8119270
566,NGA,Nigeria,21,21,2080,both,8101960
566,NGA,Nigeria,22,22,2080,both,8092862.5
566,NGA,Nigeria,23,23,2080,both,8070818.5
566,NGA,Nigeria,24,24,2080,both,8033028.5
566,NGA,Nigeria,25,25,2080,both,7986929.5
566,NGA,Nigeria,26,26,2080,both,7947276.5
566,NGA,Nigeria,27,27,2080,both,7929718
566,NGA,Nigeria,28,28,2080,both,7918448
566,NGA,Nigeria,29,29,2080,both,7911409.5
566,NGA,Nigeria,30,30,2080,both,7874935
566,NGA,Nigeria,31,31,2080,both,7819780.5
566,NGA,Nigeria,32,32,2080,both,7777158
566,NGA,Nigeria,33,33,2080,both,7723359.5
566,NGA,Nigeria,34,34,2080,both,7670711
566,NGA,Nigeria,35,35,2080,both,7639184.5
566,NGA,Nigeria,36,36,2080,both,7594477.5
566,NGA,Nigeria,37,37,2080,both,7520385.5
566,NGA,Nigeria,38,38,2080,both,7463481.5
566,NGA,Nigeria,39,39,2080,both,7400012.5
566,NGA,Nigeria,40,40,2080,both,7321789.5
566,NGA,Nigeria,41,41,2080,both,7251720
566,NGA,Nigeria,42,42,2080,both,7160694.5
566,NGA,Nigeria,43,43,2080,both,7053498.5
566,NGA,Nigeria,44,44,2080,both,6958880.5
566,NGA,Nigeria,45,45,2080,both,6875990
566,NGA,Nigeria,46,46,2080,both,6779897
566,NGA,Nigeria,47,47,2080,both,6666686.5
566,NGA,Nigeria,48,48,2080,both,6555961.5
566,NGA,Nigeria,49,49,2080,both,6432339
566,NGA,Nigeria,50,50,2080,both,6303374.5
566,NGA,Nigeria,51,51,2080,both,6163526.5
566,NGA,Nigeria,52,52,2080,both,6011239.5
566,NGA,Nigeria,53,53,2080,both,5861044.5
566,NGA,Nigeria,54,54,2080,both,5705160
566,NGA,Nigeria,55,55,2080,both,5551818
566,NGA,Nigeria,56,56,2080,both,5387650
566,NGA,Nigeria,57,57,2080,both,5215831
566,NGA,Nigeria,58,58,2080,both,5057505.5
566,NGA,Nigeria,59,59,2080,both,4894178.5
566,NGA,Nigeria,60,60,2080,both,4718494.5
566,NGA,Nigeria,61,61,2080,both,4541368
566,NGA,Nigeria,62,62,2080,both,4362638.5
566,NGA,Nigeria,63,63,2080,both,4182511.5
566,NGA,Nigeria,64,64,2080,both,3997511.5
566,NGA,Nigeria,65,65,2080,both,3816357
566,NGA,Nigeria,66,66,2080,both,3638994.5
566,NGA,Nigeria,67,67,2080,both,3460896.5
566,NGA,Nigeria,68,68,2080,both,3279917
566,NGA,Nigeria,69,69,2080,both,3082734
566,NGA,Nigeria,70,70,2080,both,2876391.5
566,NGA,Nigeria,71,71,2080,both,2669930.5
566,NGA,Nigeria,72,72,2080,both,2456551.5
566,NGA,Nigeria,73,73,2080,both,2243950.5
566,NGA,Nigeria,74,74,2080,both,2040084.5
566,NGA,Nigeria,75,75,2080,both,1839485.5
566,NGA,Nigeria,76,76,2080,both,1647412
566,NGA,Nigeria,77,77,2080,both,1465022.5
566,NGA,Nigeria,78,78,2080,both,1287181
566,NGA,Nigeria,79,79,2080,both,1117457.5
566,NGA,Nigeria,80,80,2080,both,957499.5
566,NGA,Nigeria,81,81,2080,both,808317.5
566,NGA,Nigeria,82,82,2080,both,678620
566,NGA,Nigeria,83,83,2080,both,567643
566,NGA,Nigeria,84,84,2080,both,468087.5
566,NGA,Nigeria,85,85,2080,both,379028.5
566,NGA,Nigeria,86,86,2080,both,301093
566,NGA,Nigeria,87,87,2080,both,234664.5
566,NGA,Nigeria,88,88,2080,both,179555.5
566,NGA,Nigeria,89,89,2080,both,134781
566,NGA,Nigeria,90,90,2080,both,99021.5
566,NGA,Nigeria,91,91,2080,both,70791.5
566,NGA,Nigeria,92,92,2080,both,49368.5
566,NGA,Nigeria,93,93,2080,both,33799
566,NGA,Nigeria,94,94,2080,both,22647.5
566,NGA,Nigeria,95,95,2080,both,14802.5
566,NGA,Nigeria,96,96,2080,both,9418.5
566,NGA,Nigeria,97,97,2080,both,5796.5
566,NGA,Nigeria,98,98,2080,both,3449.5
566,NGA,Nigeria,99,99,2080,both,1995
566,NGA,Nigeria,100,120,2080,both,2333.5
566,NGA,Nigeria,0,0,2081,both,8165864.5
566,NGA,Nigeria,1,1,2081,both,8128071.5
566,NGA,Nigeria,2,2,2081,both,8112090.5
566,NGA,Nigeria,3,3,2081,both,8103801.5
566,NGA,Nigeria,4,4,2081,both,8110574
566,NGA,Nigeria,5,5,2081,both,8108504
566,NGA,Nigeria,6,6,2081,both,8125259.5
566,NGA,Nigeria,7,7,2081,both,8146535.5
566,NGA,Nigeria,8,8,2081,both,8152734
566,NGA,Nigeria,9,9,2081,both,8136364
566,NGA,Nigeria,10,10,2081,both,8125460
566,NGA,Nigeria,11,11,2081,both,8149240
566,NGA,Nigeria,12,12,2081,both,8174319
566,NGA,Nigeria,13,13,2081,both,8198866
566,NGA,Nigeria,14,14,2081,both,8191006
566,NGA,Nigeria,15,15,2081,both,8183477
566,NGA,Nigeria,16,16,2081,both,8214678
566,NGA,Nigeria,17,17,2081,both,8223335.5
566,NGA,Nigeria,18,18,2081,both,8230872.5
566,NGA,Nigeria,19,19,2081,both,8213713.5
566,NGA,Nigeria,20,20,2081,both,8144230.5
566,NGA,Nigeria,21,21,2081,both,8095263.5
566,NGA,Nigeria,22,22,2081,both,8076923.5
566,NGA,Nigeria,23,23,2081,both,8067051.5
566,NGA,Nigeria,24,24,2081,both,8044485
566,NGA,Nigeria,25,25,2081,both,8006353
566,NGA,Nigeria,26,26,2081,both,7959991.5
566,NGA,Nigeria,27,27,2081,both,7920048.5
566,NGA,Nigeria,28,28,2081,both,7902085
566,NGA,Nigeria,29,29,2081,both,7890334.5
566,NGA,Nigeria,30,30,2081,both,7882752
566,NGA,Nigeria,31,31,2081,both,7845801
566,NGA,Nigeria,32,32,2081,both,7790219
566,NGA,Nigeria,33,33,2081,both,7747129.5
566,NGA,Nigeria,34,34,2081,both,7692890.5
566,NGA,Nigeria,35,35,2081,both,7639735.5
566,NGA,Nigeria,36,36,2081,both,7607476.5
566,NGA,Nigeria,37,37,2081,both,7561885.5
566,NGA,Nigeria,38,38,2081,both,7486823.5
566,NGA,Nigeria,39,39,2081,both,7428678.5
566,NGA,Nigeria,40,40,2081,both,7363861.5
566,NGA,Nigeria,41,41,2081,both,7284315
566,NGA,Nigeria,42,42,2081,both,7212940
566,NGA,Nigeria,43,43,2081,both,7120865.5
566,NGA,Nigeria,44,44,2081,both,7012848
566,NGA,Nigeria,45,45,2081,both,6917366
566,NGA,Nigeria,46,46,2081,both,6833390.5
566,NGA,Nigeria,47,47,2081,both,6735957
566,NGA,Nigeria,48,48,2081,both,6621042.5
566,NGA,Nigeria,49,49,2081,both,6508082.5
566,NGA,Nigeria,50,50,2081,both,6381858
566,NGA,Nigeria,51,51,2081,both,6250063
566,NGA,Nigeria,52,52,2081,both,6107441
566,NGA,Nigeria,53,53,2081,both,5952645
566,NGA,Nigeria,54,54,2081,both,5800159.5
566,NGA,Nigeria,55,55,2081,both,5642197
566,NGA,Nigeria,56,56,2081,both,5486721.5
566,NGA,Nigeria,57,57,2081,both,5320262
566,NGA,Nigeria,58,58,2081,both,5145712.5
566,NGA,Nigeria,59,59,2081,both,4983804.5
566,NGA,Nigeria,60,60,2081,both,4816281
566,NGA,Nigeria,61,61,2081,both,4636102
566,NGA,Nigeria,62,62,2081,both,4454248
566,NGA,Nigeria,63,63,2081,both,4270735
566,NGA,Nigeria,64,64,2081,both,4085921.5
566,NGA,Nigeria,65,65,2081,both,3896458
566,NGA,Nigeria,66,66,2081,both,3710828.5
566,NGA,Nigeria,67,67,2081,both,3528836
566,NGA,Nigeria,68,68,2081,both,3345913
566,NGA,Nigeria,69,69,2081,both,3159989.5
566,NGA,Nigeria,70,70,2081,both,2958430
566,NGA,Nigeria,71,71,2081,both,2748439.5
566,NGA,Nigeria,72,72,2081,both,2539059
566,NGA,Nigeria,73,73,2081,both,2324092
566,NGA,Nigeria,74,74,2081,both,2111099.5
566,NGA,Nigeria,75,75,2081,both,1907644
566,NGA,Nigeria,76,76,2081,both,1708624.5
566,NGA,Nigeria,77,77,2081,both,1518933.5
566,NGA,Nigeria,78,78,2081,both,1339601.5
566,NGA,Nigeria,79,79,2081,both,1166081
566,NGA,Nigeria,80,80,2081,both,1001914.5
566,NGA,Nigeria,81,81,2081,both,848883
566,NGA,Nigeria,82,82,2081,both,708029.5
566,NGA,Nigeria,83,83,2081,both,586839.5
566,NGA,Nigeria,84,84,2081,both,484221
566,NGA,Nigeria,85,85,2081,both,393494
566,NGA,Nigeria,86,86,2081,both,313597.5
566,NGA,Nigeria,87,87,2081,both,244786
566,NGA,Nigeria,88,88,2081,both,187093
566,NGA,Nigeria,89,89,2081,both,140097
566,NGA,Nigeria,90,90,2081,both,102720
566,NGA,Nigeria,91,91,2081,both,73643.5
566,NGA,Nigeria,92,92,2081,both,51339.5
566,NGA,Nigeria,93,93,2081,both,34907
566,NGA,Nigeria,94,94,2081,both,23301.5
566,NGA,Nigeria,95,95,2081,both,15224.5
566,NGA,Nigeria,96,96,2081,both,9699
566,NGA,Nigeria,97,97,2081,both,6009.5
566,NGA,Nigeria,98,98,2081,both,3597.5
566,NGA,Nigeria,99,99,2081,both,2080.5
566,NGA,Nigeria,100,120,2081,both,2449.5
566,NGA,Nigeria,0,0,2082,both,8137425.5
566,NGA,Nigeria,1,1,2082,both,8095056
566,NGA,Nigeria,2,2,2082,both,8082059
566,NGA,Nigeria,3,3,2082,both,8072654
566,NGA,Nigeria,4,4,2082,both,8069612.5
566,NGA,Nigeria,5,5,2082,both,8080715.5
566,NGA,Nigeria,6,6,2082,both,8082480
566,NGA,Nigeria,7,7,2082,both,8102685.5
566,NGA,Nigeria,8,8,2082,both,8127095.5
566,NGA,Nigeria,9,9,2082,both,8136033.5
566,NGA,Nigeria,10,10,2082,both,8121873
566,NGA,Nigeria,11,11,2082,both,8112487
566,NGA,Nigeria,12,12,2082,both,8137040.5
566,NGA,Nigeria,13,13,2082,both,8162224
566,NGA,Nigeria,14,14,2082,both,8186241.5
566,NGA,Nigeria,15,15,2082,both,8177333
566,NGA,Nigeria,16,16,2082,both,8168295
566,NGA,Nigeria,17,17,2082,both,8197612.5
566,NGA,Nigeria,18,18,2082,both,8204302
566,NGA,Nigeria,19,19,2082,both,8209931
566,NGA,Nigeria,20,20,2082,both,8191130.5
566,NGA,Nigeria,21,21,2082,both,8120440
566,NGA,Nigeria,22,22,2082,both,8070537
566,NGA,Nigeria,23,23,2082,both,8051458.5
566,NGA,Nigeria,24,24,2082,both,8041037.5
566,NGA,Nigeria,25,25,2082,both,8018088
566,NGA,Nigeria,26,26,2082,both,7979672.5
566,NGA,Nigeria,27,27,2082,both,7933044.5
